mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex,speaker_6_ID,speaker_6_sex,speaker_7_ID,speaker_7_sex,speaker_8_ID,speaker_8_sex,speaker_9_ID,speaker_9_sex,speaker_10_ID,speaker_10_sex
4898-28461-0040_887-123291-0028_3982-178459-0041_3436-172171-0010_6563-63821-0005_6454-107462-0012_4362-15663-0071_2007-149877-0023_298-126791-0005_2911-15084-0003,4898,M,887,F,3982,F,3436,M,6563,M,6454,M,4362,F,2007,F,298,F,2911,M
298-126790-0011_7078-271888-0082_6081-42010-0009_4195-17507-0047_1447-130550-0019_196-122150-0024_211-122442-0040_6147-34605-0029_250-142286-0005_8324-286682-0042,298,F,7078,F,6081,M,4195,F,1447,F,196,M,211,F,6147,F,250,F,8324,F
229-130880-0056_3374-298032-0038_4859-26870-0001_3830-12531-0007_403-126855-0026_4441-76262-0006_4018-107338-0000_1970-28415-0030_1926-143879-0042_441-128982-0025,229,M,3374,M,4859,M,3830,M,403,F,4441,M,4018,M,1970,F,1926,F,441,F
481-123720-0075_460-172357-0012_7635-105661-0005_40-222-0016_1743-142912-0013_2817-142371-0071_8419-286676-0019_1926-143879-0026_5339-14133-0045_1970-26100-0014,481,M,460,M,7635,F,40,F,1743,M,2817,F,8419,M,1926,F,5339,F,1970,F
26-496-0002_8797-294123-0061_6415-116629-0034_298-126790-0019_1963-142776-0022_5778-54535-0013_226-122538-0004_1898-145715-0032_7635-105409-0018_446-123502-0024,26,M,8797,M,6415,F,298,F,1963,F,5778,F,226,F,1898,F,7635,F,446,M
254-27760-0008_6454-120342-0030_8419-286667-0008_150-126107-0004_8580-287364-0015_911-128684-0088_2159-179157-0025_4680-16026-0026_4160-14187-0024_1246-135815-0001,254,M,6454,M,8419,M,150,F,8580,M,911,M,2159,M,4680,F,4160,F,1246,F
7148-7763-0024_8580-287363-0020_1970-28415-0038_2764-36616-0037_4051-11218-0019_3723-171115-0015_3259-158083-0053_2002-139469-0002_289-121652-0023_8226-274369-0028,7148,F,8580,M,1970,F,2764,F,4051,F,3723,M,3259,F,2002,M,289,F,8226,M
6147-34607-0016_2518-154825-0030_4088-158077-0030_3374-298032-0024_4297-13009-0000_2952-407-0000_40-222-0036_5049-25947-0042_7447-91186-0038_441-130108-0023,6147,F,2518,M,4088,F,3374,M,4297,F,2952,M,40,F,5049,M,7447,M,441,F
7067-76047-0033_19-198-0001_6529-62554-0010_3983-5331-0019_8063-274112-0010_8838-298546-0024_1116-132847-0009_5750-35690-0015_7264-92314-0008_322-124147-0000,7067,M,19,F,6529,M,3983,F,8063,M,8838,M,1116,F,5750,M,7264,M,322,F
403-216-0006_3242-67168-0024_8425-291444-0001_8838-298546-0012_4813-248641-0000_3112-9555-0012_248-130697-0002_8419-293473-0006_8095-274346-0038_8088-284756-0058,403,F,3242,M,8425,M,8838,M,4813,M,3112,F,248,F,8419,M,8095,M,8088,M
6078-54007-0046_6454-120342-0006_8088-284756-0014_3982-178459-0007_7302-86815-0042_78-368-0038_7635-105409-0021_909-131045-0012_730-359-0043_8465-246942-0015,6078,F,6454,M,8088,M,3982,F,7302,F,78,M,7635,F,909,M,730,F,8465,F
7312-92432-0008_60-121082-0004_3982-182255-0024_3242-8112-0041_1116-132851-0020_307-127540-0031_696-93314-0067_1098-133695-0022_7264-92316-0011_5022-29411-0045,7312,M,60,M,3982,F,3242,M,1116,F,307,M,696,F,1098,F,7264,M,5022,F
2514-149482-0025_89-219-0015_7148-82991-0004_5022-29411-0032_118-121721-0024_2436-2481-0023_87-121553-0031_2910-131096-0069_1502-122619-0030_103-1240-0013,2514,M,89,F,7148,F,5022,F,118,M,2436,M,87,F,2910,F,1502,F,103,F
254-27760-0012_7078-271888-0104_87-121553-0061_911-128684-0014_4051-11218-0016_27-123349-0033_669-129061-0063_3259-158083-0008_6081-41998-0039_2136-5147-0011,254,M,7078,F,87,F,911,M,4051,F,27,M,669,F,3259,F,6081,M,2136,M
2817-142380-0042_4853-29413-0018_8098-278278-0024_8580-287363-0019_6437-66173-0019_2436-2476-0024_32-21631-0016_3112-9555-0072_229-130880-0090_254-127705-0019,2817,F,4853,F,8098,M,8580,M,6437,M,2436,M,32,F,3112,F,229,M,254,M
669-129061-0052_2136-5140-0031_4898-28461-0021_2836-5355-0021_730-360-0029_8238-274553-0060_1502-122615-0000_4813-248638-0044_5678-43302-0035_3947-13262-0042,669,F,2136,M,4898,M,2836,F,730,F,8238,F,1502,F,4813,M,5678,M,3947,F
2391-145015-0001_78-368-0012_8770-295462-0021_3259-158083-0071_6848-252322-0028_403-126855-0008_6437-66172-0036_226-131532-0006_4441-76263-0020_5163-18515-0050,2391,F,78,M,8770,M,3259,F,6848,M,403,F,6437,M,226,F,4441,M,5163,F
911-128684-0002_5390-30102-0003_412-126975-0082_1263-139804-0007_2764-36617-0034_6476-96661-0028_302-123523-0038_89-219-0034_8468-295198-0016_5049-25947-0116,911,M,5390,M,412,M,1263,F,2764,F,6476,F,302,F,89,F,8468,F,5049,M
7367-86737-0066_5390-24512-0010_3830-12531-0018_298-126791-0017_2893-139310-0001_254-12312-0000_7067-76048-0034_8468-286673-0004_481-123720-0053_7635-105409-0063,7367,M,5390,M,3830,M,298,F,2893,M,254,M,7067,M,8468,F,481,M,7635,F
2436-2477-0001_458-126294-0005_5778-54535-0009_6476-57446-0071_332-128985-0002_7278-91083-0027_5789-57158-0021_211-122442-0075_4088-158079-0008_4160-11550-0009,2436,M,458,M,5778,F,6476,F,332,M,7278,M,5789,F,211,F,4088,F,4160,F
7367-86737-0098_1088-129236-0017_405-130894-0044_196-122152-0009_8088-284756-0104_1235-135883-0003_3830-12531-0027_250-142276-0022_6531-61334-0035_481-123719-0021,7367,M,1088,F,405,M,196,M,8088,M,1235,M,3830,M,250,F,6531,F,481,M
8770-295463-0014_4014-186183-0013_1743-142914-0025_4160-11549-0020_4859-26870-0024_7059-88364-0022_1263-141777-0002_2007-149877-0041_587-54108-0000_7859-102519-0026,8770,M,4014,M,1743,M,4160,F,4859,M,7059,F,1263,F,2007,F,587,F,7859,F
3374-298032-0037_4859-22176-0010_1116-137572-0044_3664-11714-0022_6181-216552-0062_125-121342-0019_2910-131096-0046_6925-80680-0065_8063-274115-0008_1455-138263-0029,3374,M,4859,M,1116,F,3664,M,6181,M,125,F,2910,F,6925,M,8063,M,1455,M
6836-61804-0029_6563-285357-0032_4813-248641-0006_4051-11218-0011_3259-158083-0066_8108-280354-0031_103-1240-0008_298-126790-0005_8465-246940-0018_2159-179157-0029,6836,M,6563,M,4813,M,4051,F,3259,F,8108,M,103,F,298,F,8465,F,2159,M
8123-275216-0010_2159-179156-0029_2691-156755-0010_1992-141719-0018_6078-54013-0015_7190-90542-0036_289-121665-0006_587-54108-0001_4195-17507-0014_78-368-0002,8123,F,2159,M,2691,F,1992,F,6078,F,7190,M,289,F,587,F,4195,F,78,M
1447-17506-0027_8098-275181-0003_1081-125237-0008_8975-270782-0112_3242-67168-0031_3664-178366-0029_4640-19189-0021_4018-107338-0032_6531-61334-0078_6836-76549-0008,1447,F,8098,M,1081,M,8975,F,3242,M,3664,M,4640,F,4018,M,6531,F,6836,M
4406-16883-0016_909-131044-0009_6078-54007-0017_2416-152139-0054_4788-294466-0014_6019-3185-0109_911-128684-0016_5750-100289-0016_3879-174923-0053_6415-111615-0026,4406,M,909,M,6078,F,2416,F,4788,M,6019,M,911,M,5750,M,3879,F,6415,F
1737-142396-0020_5778-12761-0004_669-129061-0013_8425-246962-0029_2910-131096-0049_89-219-0017_1183-128659-0014_198-209-0024_27-124992-0001_8226-274371-0019,1737,F,5778,F,669,F,8425,M,2910,F,89,F,1183,F,198,F,27,M,8226,M
625-132112-0057_8238-283452-0000_481-123720-0029_163-122947-0026_39-121915-0026_8580-287364-0005_2196-170151-0005_587-41611-0004_298-126791-0050_254-127705-0033,625,M,8238,F,481,M,163,M,39,F,8580,M,2196,F,587,F,298,F,254,M
6064-300880-0018_7148-59157-0039_6880-216547-0069_4051-11218-0035_4898-28461-0045_7078-271888-0015_103-1240-0032_2764-36617-0023_3807-4955-0001_8098-278278-0009,6064,F,7148,F,6880,M,4051,F,4898,M,7078,F,103,F,2764,F,3807,M,8098,M
3857-182317-0028_5104-33407-0025_3214-167607-0019_2159-179156-0033_4088-158077-0007_39-121916-0016_2416-152139-0072_2989-138035-0021_839-130898-0055_4397-15678-0005,3857,M,5104,M,3214,M,2159,M,4088,F,39,F,2416,F,2989,F,839,M,4397,M
3214-167606-0030_4137-11702-0060_7517-100442-0028_3830-12530-0029_5049-25947-0105_5561-41616-0019_1992-141719-0046_4362-15663-0031_233-134440-0036_1624-142933-0018,3214,M,4137,F,7517,F,3830,M,5049,M,5561,F,1992,F,4362,F,233,M,1624,M
233-134440-0006_8098-275181-0023_5703-47198-0007_2416-152137-0013_5339-14134-0006_1355-39947-0084_7226-86964-0055_6078-54007-0033_1743-142914-0024_2159-179154-0032,233,M,8098,M,5703,M,2416,F,5339,F,1355,M,7226,M,6078,F,1743,M,2159,M
2518-154826-0028_8975-270782-0041_4018-103416-0037_3982-182255-0042_625-132118-0031_3436-172171-0062_5750-100289-0082_3486-166446-0017_2514-149482-0059_8630-305213-0016,2518,M,8975,F,4018,M,3982,F,625,M,3436,M,5750,M,3486,M,2514,M,8630,M
6415-111615-0002_6000-55211-0010_4397-15678-0017_587-41619-0024_6272-70191-0029_8051-118101-0018_5322-7678-0015_426-122821-0030_6437-66173-0013_32-4137-0036,6415,F,6000,F,4397,M,587,F,6272,F,8051,F,5322,M,426,F,6437,M,32,F
1334-135589-0001_211-122442-0011_163-122947-0013_4481-17499-0027_7059-77900-0035_311-124404-0015_8975-270782-0040_27-124992-0057_198-126831-0002_254-127705-0016,1334,M,211,F,163,M,4481,F,7059,F,311,M,8975,F,27,M,198,F,254,M
6367-65536-0036_5778-54535-0015_103-1240-0052_2836-5355-0031_2893-139322-0009_2691-156755-0016_4195-186237-0026_3242-8112-0004_7859-102518-0003_8797-294123-0043,6367,M,5778,F,103,F,2836,F,2893,M,2691,F,4195,F,3242,M,7859,F,8797,M
1743-142912-0012_2416-152137-0012_2196-170151-0023_2836-5354-0027_587-41611-0005_8609-283227-0065_8465-246947-0008_1553-140048-0015_6531-61334-0018_1334-135589-0103,1743,M,2416,F,2196,F,2836,F,587,F,8609,M,8465,F,1553,F,6531,F,1334,M
2159-179156-0019_7226-86965-0031_6925-80680-0028_8747-293952-0007_2391-145015-0031_1235-135883-0044_3112-9555-0044_5339-14134-0063_3983-5371-0003_412-126975-0056,2159,M,7226,M,6925,M,8747,M,2391,F,1235,M,3112,F,5339,F,3983,F,412,M
307-127540-0015_7113-86041-0033_2007-149877-0048_8770-295463-0018_1578-6379-0041_6078-54013-0035_7367-86737-0015_909-131044-0013_8095-274345-0030_2182-150130-0033,307,M,7113,F,2007,F,8770,M,1578,F,6078,F,7367,M,909,M,8095,M,2182,F
6367-65536-0068_5049-25947-0083_83-3054-0000_5867-48852-0053_4014-186176-0014_1334-135589-0048_696-93314-0053_8468-295198-0004_2196-174172-0015_4362-15663-0023,6367,M,5049,M,83,F,5867,F,4014,M,1334,M,696,F,8468,F,2196,F,4362,F
7278-246956-0035_4397-15668-0003_2514-149482-0033_7794-295948-0012_2764-36616-0018_7264-92316-0019_4051-11218-0012_5393-19218-0057_4362-15663-0008_89-219-0055,7278,M,4397,M,2514,M,7794,F,2764,F,7264,M,4051,F,5393,F,4362,F,89,F
4680-16042-0032_4813-248641-0027_8747-293952-0051_8838-298545-0019_233-155990-0021_3947-13260-0028_2518-154826-0022_5652-19215-0008_6385-34655-0011_1334-135589-0073,4680,F,4813,M,8747,M,8838,M,233,M,3947,F,2518,M,5652,F,6385,F,1334,M
441-130108-0013_211-122442-0019_4813-248638-0047_6081-42010-0031_2196-170151-0017_3214-167606-0022_8226-274369-0024_5049-25947-0096_6147-34607-0004_8425-246962-0026,441,F,211,F,4813,M,6081,M,2196,F,3214,M,8226,M,5049,M,6147,F,8425,M
8465-246940-0013_78-369-0012_5703-47212-0040_2952-407-0016_3486-166424-0070_8324-286683-0015_7067-76048-0011_5678-43301-0015_4340-15220-0066_6367-74004-0013,8465,F,78,M,5703,M,2952,M,3486,M,8324,F,7067,M,5678,M,4340,F,6367,M
1867-148436-0036_696-93314-0046_4018-103416-0000_1553-140047-0031_8630-305213-0015_6385-34669-0023_4362-15663-0064_5022-29411-0020_6367-74004-0034_2911-7601-0022,1867,M,696,F,4018,M,1553,F,8630,M,6385,F,4362,F,5022,F,6367,M,2911,M
2836-5354-0023_4640-19187-0037_5393-19219-0038_8630-305213-0025_7113-86041-0041_163-122947-0023_7226-86964-0029_6454-120342-0016_3857-182317-0008_2989-138028-0030,2836,F,4640,F,5393,F,8630,M,7113,F,163,M,7226,M,6454,M,3857,M,2989,F
7278-91083-0035_1867-154075-0010_3168-173564-0023_5750-35690-0019_4018-103416-0007_3235-11599-0027_625-132118-0046_4137-11701-0038_3947-13262-0036_4481-17498-0024,7278,M,1867,M,3168,M,5750,M,4018,M,3235,F,625,M,4137,F,3947,F,4481,F
2989-138035-0002_3242-67168-0017_8609-283227-0005_4481-17499-0034_7190-90542-0027_311-124404-0119_1081-125237-0041_8063-274117-0000_89-219-0027_3982-178459-0019,2989,F,3242,M,8609,M,4481,F,7190,M,311,M,1081,M,8063,M,89,F,3982,F
5463-39173-0035_1455-138263-0035_1098-133695-0049_150-126107-0029_1263-139804-0012_2817-142371-0074_8609-262281-0015_2416-152137-0000_4340-15220-0021_1034-121119-0094,5463,M,1455,M,1098,F,150,F,1263,F,2817,F,8609,M,2416,F,4340,F,1034,M
4137-11702-0007_1867-154071-0037_2911-7601-0044_1578-6379-0000_328-129766-0008_6476-96661-0004_26-496-0016_8051-119902-0013_87-121553-0068_8088-284756-0047,4137,F,1867,M,2911,M,1578,F,328,F,6476,F,26,M,8051,F,87,F,8088,M
5652-39938-0056_6000-86686-0017_3830-12535-0030_1116-132851-0013_1235-135884-0024_3240-131231-0067_2817-142371-0054_4051-11218-0041_481-123720-0080_587-54108-0049,5652,F,6000,F,3830,M,1116,F,1235,M,3240,M,2817,F,4051,F,481,M,587,F
2843-152918-0046_201-127786-0068_625-132112-0029_6880-216547-0044_5456-58161-0027_7312-92432-0021_911-130578-0002_4640-19187-0032_6563-285357-0040_7059-77897-0005,2843,M,201,M,625,M,6880,M,5456,M,7312,M,911,M,4640,F,6563,M,7059,F
6437-66173-0047_5390-30102-0002_6081-41998-0040_2893-139322-0019_298-126790-0022_7312-92432-0016_4859-22176-0024_5867-48852-0044_8226-274369-0023_7226-86964-0046,6437,M,5390,M,6081,M,2893,M,298,F,7312,M,4859,M,5867,F,8226,M,7226,M
1069-133709-0033_1034-121119-0012_3242-8112-0036_5339-14134-0029_4481-17499-0015_7800-283478-0022_3526-175658-0005_4898-28461-0064_5867-48852-0066_7226-86964-0037,1069,F,1034,M,3242,M,5339,F,4481,F,7800,F,3526,F,4898,M,5867,F,7226,M
8063-274112-0000_1723-141149-0039_4018-107338-0031_2911-15084-0010_887-123290-0014_118-124588-0018_5789-70653-0022_7511-102419-0004_8108-280359-0010_2989-138035-0077,8063,M,1723,M,4018,M,2911,M,887,F,118,M,5789,F,7511,F,8108,M,2989,F
4137-11702-0055_6000-55211-0006_229-130880-0087_3374-298026-0029_3259-158083-0100_7505-258964-0012_3699-19402-0008_118-47824-0011_7078-271888-0055_7517-100429-0023,4137,F,6000,F,229,M,3374,M,3259,F,7505,M,3699,M,118,M,7078,F,7517,F
8098-278252-0014_403-128339-0038_2893-139322-0042_8609-262281-0002_481-123720-0013_4018-103416-0010_3486-166446-0006_5688-41232-0036_8324-286683-0018_2514-149482-0073,8098,M,403,F,2893,M,8609,M,481,M,4018,M,3486,M,5688,F,8324,F,2514,M
7078-271888-0066_8123-275193-0014_4853-27670-0027_8051-295385-0000_8063-274116-0026_6848-252322-0016_8098-275181-0009_8108-280354-0020_233-134440-0013_3242-8112-0008,7078,F,8123,F,4853,F,8051,F,8063,M,6848,M,8098,M,8108,M,233,M,3242,M
7302-86814-0046_6078-54013-0012_1069-133699-0005_198-209-0013_7278-91083-0037_254-127705-0007_8797-294123-0092_118-121721-0023_3168-173565-0022_1447-130552-0018,7302,F,6078,F,1069,F,198,F,7278,M,254,M,8797,M,118,M,3168,M,1447,F
5456-62043-0006_8238-274553-0003_4267-72637-0000_7367-86737-0093_2691-156745-0008_5789-57195-0017_1867-154075-0000_6064-56168-0006_1034-121119-0049_460-172359-0097,5456,M,8238,F,4267,M,7367,M,2691,F,5789,F,1867,M,6064,F,1034,M,460,M
3259-158083-0082_7190-90542-0076_4406-16883-0058_3607-29116-0032_4051-11217-0009_4340-15220-0057_19-227-0008_1723-141149-0030_6818-76332-0037_831-130739-0042,3259,F,7190,M,4406,M,3607,M,4051,F,4340,F,19,F,1723,M,6818,F,831,M
3242-67153-0032_4859-22176-0017_8609-262281-0011_909-131041-0022_7302-86815-0054_2136-5147-0031_3983-5331-0024_696-92939-0005_6081-42010-0001_7264-92316-0042,3242,M,4859,M,8609,M,909,M,7302,F,2136,M,3983,F,696,F,6081,M,7264,M
6272-70168-0002_226-131532-0026_8630-305212-0041_1624-168623-0001_5322-7679-0031_1898-145715-0004_201-122255-0035_8465-246947-0002_8063-274115-0030_730-358-0006,6272,F,226,F,8630,M,1624,M,5322,M,1898,F,201,M,8465,F,8063,M,730,F
2289-152253-0012_7264-92310-0000_196-122159-0005_302-123504-0002_426-122822-0016_1867-154071-0042_5463-39173-0001_1363-139304-0023_7148-7763-0008_78-369-0063,2289,M,7264,M,196,M,302,F,426,F,1867,M,5463,M,1363,F,7148,F,78,M
7264-92314-0018_7302-86814-0049_3830-12529-0005_118-47824-0033_1069-133699-0036_125-121342-0001_7226-86965-0045_3242-8112-0020_1334-135589-0003_7447-91187-0048,7264,M,7302,F,3830,M,118,M,1069,F,125,F,7226,M,3242,M,1334,M,7447,M
3259-158083-0037_5390-30102-0016_1723-141149-0057_4362-15663-0091_4051-10927-0010_8063-274112-0037_8629-261139-0022_2182-181183-0034_730-358-0002_8123-275216-0042,3259,F,5390,M,1723,M,4362,F,4051,F,8063,M,8629,M,2182,F,730,F,8123,F
4406-16882-0024_254-127705-0031_5049-25947-0053_5456-58161-0001_118-47824-0059_1263-139804-0002_1737-148989-0003_5390-24512-0040_1867-154075-0012_4340-15220-0067,4406,M,254,M,5049,M,5456,M,118,M,1263,F,1737,F,5390,M,1867,M,4340,F
1069-133709-0041_322-124147-0070_7226-86964-0005_6272-70171-0020_3168-173565-0047_2289-152253-0024_1624-168623-0040_8226-274369-0051_248-130697-0029_1743-142913-0026,1069,F,322,F,7226,M,6272,F,3168,M,2289,M,1624,M,8226,M,248,F,1743,M
4014-186183-0009_887-123291-0010_4406-16882-0029_5322-7678-0023_8226-274371-0026_4859-29340-0017_1578-140049-0020_32-21631-0002_83-11691-0039_7517-100429-0007,4014,M,887,F,4406,M,5322,M,8226,M,4859,M,1578,F,32,F,83,F,7517,F
7190-90542-0025_909-131044-0030_1926-143879-0029_250-142276-0045_4441-76263-0022_4214-7146-0080_2691-156750-0021_3982-182255-0009_4195-186237-0018_6836-61804-0026,7190,M,909,M,1926,F,250,F,4441,M,4214,F,2691,F,3982,F,4195,F,6836,M
1624-168623-0006_7635-105661-0038_3699-19402-0021_19-227-0054_5789-57158-0032_2514-149482-0045_2002-139469-0001_458-126305-0020_1867-154071-0044_1502-122619-0080,1624,M,7635,F,3699,M,19,F,5789,F,2514,M,2002,M,458,M,1867,M,1502,F
831-130739-0048_4340-15220-0001_2092-145706-0059_6209-34601-0036_6818-68772-0008_2391-145015-0022_1970-28415-0000_6078-54013-0014_5688-15787-0038_2691-156745-0042,831,M,4340,F,2092,F,6209,M,6818,F,2391,F,1970,F,6078,F,5688,F,2691,F
5778-12761-0021_6181-216552-0001_302-123504-0035_446-123501-0048_5393-19218-0029_3699-47246-0023_7278-91083-0013_1363-139304-0024_6081-41998-0004_8747-293952-0056,5778,F,6181,M,302,F,446,M,5393,F,3699,M,7278,M,1363,F,6081,M,8747,M
6531-61334-0010_6880-216547-0094_27-123349-0050_1116-137572-0051_6019-3185-0058_4397-15668-0029_2136-5143-0042_7178-34644-0021_2989-138035-0073_1183-133256-0012,6531,F,6880,M,27,M,1116,F,6019,M,4397,M,2136,M,7178,F,2989,F,1183,F
1246-124550-0034_7067-76048-0017_8580-287363-0026_27-124992-0065_26-495-0036_211-122442-0066_229-130880-0003_7800-283492-0003_2384-152900-0037_587-54108-0002,1246,F,7067,M,8580,M,27,M,26,M,211,F,229,M,7800,F,2384,M,587,F
26-495-0047_3374-298025-0017_8095-274348-0005_3168-173564-0001_7800-283478-0033_4195-186238-0013_5104-33407-0048_5867-48852-0016_5393-19218-0006_6848-252322-0007,26,M,3374,M,8095,M,3168,M,7800,F,4195,F,5104,M,5867,F,5393,F,6848,M
8747-293952-0055_7517-100442-0006_4680-16041-0015_5393-19218-0019_6367-65536-0016_696-93314-0003_4853-29413-0032_6818-68772-0006_3699-19402-0028_27-124992-0051,8747,M,7517,F,4680,F,5393,F,6367,M,696,F,4853,F,6818,F,3699,M,27,M
7226-86964-0049_328-129766-0006_125-121342-0035_7113-86041-0036_6437-66172-0020_78-369-0051_1246-124548-0017_7059-77897-0011_8063-274115-0005_248-130644-0010,7226,M,328,F,125,F,7113,F,6437,M,78,M,1246,F,7059,F,8063,M,248,F
7067-76047-0032_5514-19192-0030_8324-286682-0029_4014-186179-0012_4051-11218-0032_2893-139322-0014_5678-43303-0005_27-123349-0054_3526-175658-0002_1235-135884-0025,7067,M,5514,F,8324,F,4014,M,4051,F,2893,M,5678,M,27,M,3526,F,1235,M
1926-143879-0000_2384-152900-0036_7278-104730-0032_2002-139469-0051_8629-261139-0053_2007-149877-0027_1334-135589-0075_5561-39621-0030_5463-39173-0033_7517-100429-0001,1926,F,2384,M,7278,M,2002,M,8629,M,2007,F,1334,M,5561,F,5463,M,7517,F
328-129766-0021_1069-133709-0015_8014-112602-0033_6818-76332-0026_8838-298545-0033_3607-29116-0036_7226-86965-0028_7800-283493-0013_6064-56168-0030_307-127539-0008,328,F,1069,F,8014,F,6818,F,8838,M,3607,M,7226,M,7800,F,6064,F,307,M
3607-29116-0022_7190-90542-0056_412-126975-0036_1455-138263-0002_6531-61334-0054_405-130895-0004_8014-112586-0012_7635-105409-0050_27-123349-0012_6415-100596-0024,3607,M,7190,M,412,M,1455,M,6531,F,405,M,8014,F,7635,F,27,M,6415,F
8226-274371-0051_8468-286673-0019_5022-29411-0012_4214-7146-0057_5789-57195-0031_1081-125237-0052_8465-246940-0031_839-130898-0077_6064-300880-0024_60-121082-0036,8226,M,8468,F,5022,F,4214,F,5789,F,1081,M,8465,F,839,M,6064,F,60,M
6064-56168-0017_32-4137-0053_6848-252323-0021_322-124147-0041_3526-175658-0021_4813-248641-0004_5393-19219-0040_6818-68772-0003_3436-172171-0063_481-123720-0034,6064,F,32,F,6848,M,322,F,3526,F,4813,M,5393,F,6818,F,3436,M,481,M
909-131044-0002_5192-19396-0027_7264-92310-0025_103-1241-0012_4813-248641-0009_7447-91187-0061_887-123291-0018_5049-25947-0098_5022-29405-0028_730-360-0020,909,M,5192,M,7264,M,103,F,4813,M,7447,M,887,F,5049,M,5022,F,730,F
412-126975-0065_460-172359-0019_1263-138246-0014_3723-171115-0027_4830-25904-0050_3526-175658-0001_5163-18515-0034_6531-61334-0090_4680-16042-0024_163-122947-0082,412,M,460,M,1263,F,3723,M,4830,M,3526,F,5163,F,6531,F,4680,F,163,M
445-123857-0008_7367-86737-0083_8123-275209-0014_1743-142912-0009_3440-171009-0031_3526-176653-0046_8226-274369-0037_198-209-0015_3607-29116-0002_7302-86815-0074,445,M,7367,M,8123,F,1743,M,3440,F,3526,F,8226,M,198,F,3607,M,7302,F
7511-102420-0021_8580-287363-0003_7800-283492-0016_1116-137572-0024_6848-76049-0012_5778-12761-0042_2843-152918-0074_6563-63821-0003_6529-62554-0044_1970-28415-0004,7511,F,8580,M,7800,F,1116,F,6848,M,5778,F,2843,M,6563,M,6529,M,1970,F
6181-216552-0030_2843-152918-0050_2952-408-0026_7505-258964-0007_1334-135589-0032_6147-34606-0027_3436-172171-0042_8770-295465-0008_5867-48852-0058_3214-167606-0035,6181,M,2843,M,2952,M,7505,M,1334,M,6147,F,3436,M,8770,M,5867,F,3214,M
6367-74004-0003_150-126107-0010_5808-54425-0023_1867-148436-0019_2196-174172-0008_669-129061-0040_2092-145706-0034_2893-139322-0051_163-121908-0010_3983-5371-0023,6367,M,150,F,5808,M,1867,M,2196,F,669,F,2092,F,2893,M,163,M,3983,F
8468-286673-0010_150-126112-0000_6880-216547-0065_211-122425-0071_19-227-0019_8838-298546-0026_3168-173565-0037_125-121124-0046_7447-91186-0026_87-121553-0021,8468,F,150,F,6880,M,211,F,19,F,8838,M,3168,M,125,F,7447,M,87,F
3830-12531-0022_6437-66173-0031_3486-166424-0009_83-9960-0009_481-123719-0031_4640-19188-0011_3857-180923-0002_2289-152258-0031_7859-102519-0032_6367-74004-0025,3830,M,6437,M,3486,M,83,F,481,M,4640,F,3857,M,2289,M,7859,F,6367,M
311-124404-0100_1263-138246-0008_60-121082-0067_307-127540-0001_2893-139322-0023_8770-295465-0002_6147-34607-0033_233-134440-0055_229-130880-0074_1898-145715-0008,311,M,1263,F,60,M,307,M,2893,M,8770,M,6147,F,233,M,229,M,1898,F
118-47824-0075_4195-186237-0003_3240-131231-0004_4898-28461-0047_3947-13260-0018_7113-86041-0010_4340-15220-0100_7517-100442-0027_2391-145015-0101_4018-107338-0002,118,M,4195,F,3240,M,4898,M,3947,F,7113,F,4340,F,7517,F,2391,F,4018,M
