mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
4297-13006-0013_6367-65536-0023_27-124992-0005_2391-145015-0119_4214-7146-0047,4297,F,6367,M,27,M,2391,F,4214,F
3830-12530-0041_1088-129236-0023_5339-14134-0069_831-130739-0007_4018-107312-0009,3830,M,1088,F,5339,F,831,M,4018,M
27-124992-0078_7402-59171-0046_6272-70171-0010_1594-135914-0110_3947-13262-0002,27,M,7402,M,6272,F,1594,M,3947,F
1594-135914-0022_6272-70171-0020_8051-295385-0019_5678-43303-0013_1235-135883-0042,1594,M,6272,F,8051,F,5678,M,1235,M
3112-9555-0032_5456-62043-0003_1088-129236-0001_3664-178355-0005_2436-2481-0036,3112,F,5456,M,1088,F,3664,M,2436,M
5561-41615-0038_887-123291-0019_6081-41998-0029_7178-34644-0023_3436-172162-0032,5561,F,887,F,6081,M,7178,F,3436,M
460-172357-0011_307-127539-0015_4340-15220-0025_8747-293952-0027_730-358-0043,460,M,307,M,4340,F,8747,M,730,F
4362-15663-0054_8014-280382-0011_233-134440-0055_445-123860-0024_5393-19219-0027,4362,F,8014,F,233,M,445,M,5393,F
6836-61803-0019_3235-28433-0044_3436-172171-0062_6367-74004-0020_4195-17507-0010,6836,M,3235,F,3436,M,6367,M,4195,F
5750-100289-0055_1355-39947-0087_8465-246940-0025_4362-15663-0085_587-41611-0029,5750,M,1355,M,8465,F,4362,F,587,F
3664-178355-0027_7190-90542-0073_254-127705-0037_1578-140045-0011_7635-105661-0045,3664,M,7190,M,254,M,1578,F,7635,F
1578-140049-0011_307-127540-0010_8797-294123-0103_3168-173565-0044_1116-132851-0024,1578,F,307,M,8797,M,3168,M,1116,F
2436-2477-0022_229-130880-0047_3374-298026-0018_3723-171631-0024_2910-131096-0011,2436,M,229,M,3374,M,3723,M,2910,F
8312-279790-0044_7264-92314-0026_7059-77897-0027_730-359-0041_2159-179154-0030,8312,F,7264,M,7059,F,730,F,2159,M
5393-19218-0013_445-123857-0029_1594-135914-0119_2196-170151-0024_730-358-0012,5393,F,445,M,1594,M,2196,F,730,F
5463-39173-0002_3486-166446-0016_669-129061-0025_7067-76047-0013_8797-294123-0018,5463,M,3486,M,669,F,7067,M,8797,M
1246-124550-0027_4014-186175-0001_1235-135883-0007_909-131045-0034_4859-29340-0005,1246,F,4014,M,1235,M,909,M,4859,M
4014-186175-0011_5322-7679-0035_289-121665-0027_3830-12531-0012_118-121721-0023,4014,M,5322,M,289,F,3830,M,118,M
5808-48608-0051_5678-43301-0007_1737-148989-0037_254-127705-0039_7367-86737-0111,5808,M,5678,M,1737,F,254,M,7367,M
226-122538-0030_8014-112602-0041_5339-14134-0064_1963-142776-0002_3214-167607-0040,226,F,8014,F,5339,F,1963,F,3214,M
3374-298025-0002_2391-145015-0079_3983-5371-0057_8425-291444-0011_7190-90542-0056,3374,M,2391,F,3983,F,8425,M,7190,M
1898-145720-0014_1183-128659-0017_6531-61334-0081_6437-66173-0057_4898-28461-0009,1898,F,1183,F,6531,F,6437,M,4898,M
2910-131096-0036_226-122538-0008_2691-156755-0007_8312-279790-0000_5561-41615-0044,2910,F,226,F,2691,F,8312,F,5561,F
1737-142396-0023_412-126975-0031_3259-158083-0017_1098-133695-0067_7447-91187-0063,1737,F,412,M,3259,F,1098,F,7447,M
8108-280354-0011_87-121553-0026_19-198-0018_1081-125237-0027_7148-82991-0020,8108,M,87,F,19,F,1081,M,7148,F
2836-5354-0051_7059-77900-0027_6529-62554-0051_8226-274371-0048_1963-142393-0039,2836,F,7059,F,6529,M,8226,M,1963,F
8123-275193-0023_1447-17506-0004_2893-139322-0005_6019-3185-0069_6529-62554-0033,8123,F,1447,F,2893,M,6019,M,6529,M
460-172359-0013_8770-295463-0002_3879-174923-0048_3240-131232-0034_3857-182317-0009,460,M,8770,M,3879,F,3240,M,3857,M
587-54108-0055_307-127535-0015_322-124147-0012_2092-145706-0002_4441-76263-0039,587,F,307,M,322,F,2092,F,4441,M
4397-15678-0021_7780-274562-0015_8747-293952-0067_2952-410-0017_1502-122619-0021,4397,M,7780,F,8747,M,2952,M,1502,F
3374-298026-0042_1898-145702-0006_3807-4923-0031_5192-19396-0004_8088-284756-0071,3374,M,1898,F,3807,M,5192,M,8088,M
1183-133256-0019_1447-17506-0017_3830-12531-0031_4640-19189-0026_332-128985-0003,1183,F,1447,F,3830,M,4640,F,332,M
405-130894-0060_587-54108-0024_3240-131231-0066_4214-7146-0040_3168-173564-0031,405,M,587,F,3240,M,4214,F,3168,M
1898-145724-0004_3857-182315-0001_446-123501-0020_3526-176653-0024_3982-182255-0009,1898,F,3857,M,446,M,3526,F,3982,F
226-131532-0008_887-123291-0032_5789-57195-0034_669-129061-0052_198-126831-0023,226,F,887,F,5789,F,669,F,198,F
6078-54013-0045_118-124588-0001_5322-7678-0002_1034-121119-0026_5867-48852-0087,6078,F,118,M,5322,M,1034,M,5867,F
1898-145715-0026_7447-91186-0038_1069-133709-0021_2416-152139-0041_1963-142393-0045,1898,F,7447,M,1069,F,2416,F,1963,F
3879-173592-0028_6529-62556-0007_89-218-0002_7226-86965-0025_6081-41997-0022,3879,F,6529,M,89,F,7226,M,6081,M
198-126831-0003_6848-252323-0040_150-132655-0018_6367-65536-0020_26-495-0029,198,F,6848,M,150,F,6367,M,26,M
3982-178459-0016_839-130898-0048_211-122425-0074_3374-298025-0021_6147-34607-0001,3982,F,839,M,211,F,3374,M,6147,F
8238-274553-0005_5652-39938-0056_322-124146-0036_8088-284756-0012_3879-173592-0041,8238,F,5652,F,322,F,8088,M,3879,F
163-122947-0042_226-122538-0010_7800-283478-0034_5390-24512-0049_730-360-0030,163,M,226,F,7800,F,5390,M,730,F
3526-176651-0012_1098-133695-0084_302-123523-0012_3374-298032-0002_5514-19193-0028,3526,F,1098,F,302,F,3374,M,5514,F
1363-135842-0025_2989-138028-0031_4680-16041-0028_4898-20016-0034_5808-54425-0009,1363,F,2989,F,4680,F,4898,M,5808,M
7635-105661-0022_445-123857-0025_1553-140047-0032_83-11691-0035_3214-167606-0014,7635,F,445,M,1553,F,83,F,3214,M
2843-152918-0103_1334-135589-0002_1455-134435-0064_6454-120342-0009_26-495-0036,2843,M,1334,M,1455,M,6454,M,26,M
2136-5140-0007_1334-135589-0076_1970-10594-0006_4830-25904-0022_201-127786-0068,2136,M,1334,M,1970,F,4830,M,201,M
26-495-0004_831-130739-0011_6078-54013-0035_6880-216547-0062_1034-121119-0073,26,M,831,M,6078,F,6880,M,1034,M
322-124146-0005_5322-7678-0011_4859-22176-0017_6064-56168-0016_4267-72637-0009,322,F,5322,M,4859,M,6064,F,4267,M
8975-270782-0038_3947-13262-0040_8324-286682-0028_254-27760-0015_8238-283452-0019,8975,F,3947,F,8324,F,254,M,8238,F
32-21631-0007_2196-170379-0001_7113-86041-0092_2002-139469-0064_5750-100289-0088,32,F,2196,F,7113,F,2002,M,5750,M
2514-149482-0027_6415-100596-0026_1926-143879-0021_426-122819-0009_3983-5331-0009,2514,M,6415,F,1926,F,426,F,3983,F
3112-9554-0012_163-122947-0038_233-155990-0037_1246-124548-0046_5463-39174-0015,3112,F,163,M,233,M,1246,F,5463,M
6476-96661-0020_3947-13260-0040_3436-172162-0046_7780-274562-0054_5163-39921-0037,6476,F,3947,F,3436,M,7780,F,5163,F
3830-12531-0002_412-126975-0005_5104-33407-0024_196-122152-0015_4640-19188-0018,3830,M,412,M,5104,M,196,M,4640,F
6476-57446-0063_6181-216552-0048_8088-284756-0025_3242-8112-0019_1088-134315-0030,6476,F,6181,M,8088,M,3242,M,1088,F
3947-13262-0042_6081-41997-0038_460-172359-0060_6147-34607-0037_5393-19218-0029,3947,F,6081,M,460,M,6147,F,5393,F
2092-145706-0042_8226-274371-0031_4195-186237-0004_2518-154826-0020_887-123289-0033,2092,F,8226,M,4195,F,2518,M,887,F
3242-67153-0024_200-124140-0026_254-127705-0009_201-127786-0008_5322-7679-0020,3242,M,200,F,254,M,201,M,5322,M
445-123857-0011_441-130108-0028_6925-80680-0004_226-131533-0015_4051-11218-0020,445,M,441,F,6925,M,226,F,4051,F
6209-34600-0015_150-126107-0008_1088-134318-0011_7059-77900-0014_3259-158083-0055,6209,M,150,F,1088,F,7059,F,3259,F
1737-146161-0013_1502-122619-0090_226-131533-0014_5463-39173-0021_1363-135842-0003,1737,F,1502,F,226,F,5463,M,1363,F
1455-138263-0053_3807-4923-0025_4859-26870-0008_5104-33406-0002_7302-86814-0007,1455,M,3807,M,4859,M,5104,M,7302,F
3807-4923-0002_7178-34645-0034_831-130746-0031_226-131532-0028_8108-274318-0047,3807,M,7178,F,831,M,226,F,8108,M
8629-261139-0001_2436-2481-0013_1963-142393-0035_2182-181173-0031_4297-13009-0060,8629,M,2436,M,1963,F,2182,F,4297,F
2416-152139-0026_27-124992-0051_1246-124548-0034_2196-170379-0025_328-129766-0044,2416,F,27,M,1246,F,2196,F,328,F
1363-139304-0020_311-124404-0012_2764-36616-0009_1723-141149-0041_4137-11702-0058,1363,F,311,M,2764,F,1723,M,4137,F
87-121553-0003_1455-134435-0030_298-126791-0046_4830-25904-0020_3235-28433-0001,87,F,1455,M,298,F,4830,M,3235,F
226-122538-0017_1235-135884-0025_4853-29413-0019_3242-67153-0020_8975-270782-0059,226,F,1235,M,4853,F,3242,M,8975,F
7078-271888-0000_6563-285357-0036_405-130895-0037_2843-152918-0025_4014-186175-0038,7078,F,6563,M,405,M,2843,M,4014,M
298-126790-0044_3699-19402-0019_2196-170379-0030_3112-9555-0049_6181-216552-0032,298,F,3699,M,2196,F,3112,F,6181,M
1183-128659-0002_5463-39173-0050_125-121124-0021_839-130898-0053_3235-11599-0024,1183,F,5463,M,125,F,839,M,3235,F
8051-295385-0038_7780-274562-0020_2989-138035-0046_8088-284756-0002_4813-248638-0043,8051,F,7780,F,2989,F,8088,M,4813,M
8108-280354-0014_6181-216552-0040_2836-5355-0020_7447-91186-0036_7794-295947-0019,8108,M,6181,M,2836,F,7447,M,7794,F
8975-270782-0021_1263-141777-0018_1723-141149-0090_6529-62556-0039_3607-135982-0016,8975,F,1263,F,1723,M,6529,M,3607,M
7367-86737-0021_302-123516-0026_200-124139-0027_6454-93938-0027_8630-305212-0001,7367,M,302,F,200,F,6454,M,8630,M
7148-7763-0001_1183-133256-0016_3235-11599-0026_7800-283493-0028_7505-258958-0022,7148,F,1183,F,3235,F,7800,F,7505,M
7067-76048-0000_6818-76332-0022_3242-8112-0044_8580-287363-0020_5561-41616-0035,7067,M,6818,F,3242,M,8580,M,5561,F
1246-124548-0025_8770-295465-0013_211-122425-0028_6272-70168-0015_6925-80680-0010,1246,F,8770,M,211,F,6272,F,6925,M
5514-19192-0048_2952-410-0004_7078-271888-0100_1502-122615-0018_5808-54425-0053,5514,F,2952,M,7078,F,1502,F,5808,M
7780-274562-0001_8063-274116-0032_3168-173564-0011_4680-16042-0027_6454-107462-0031,7780,F,8063,M,3168,M,4680,F,6454,M
1898-145715-0012_3436-172162-0051_103-1240-0034_730-360-0040_481-123720-0012,1898,F,3436,M,103,F,730,F,481,M
1116-132847-0015_5750-100289-0016_1235-135887-0012_196-122150-0019_322-124146-0020,1116,F,5750,M,1235,M,196,M,322,F
5104-33407-0013_307-127535-0026_1246-124548-0002_26-495-0086_8468-286673-0027,5104,M,307,M,1246,F,26,M,8468,F
211-122442-0061_625-132112-0046_4214-7146-0022_2436-2477-0019_6019-3185-0057,211,F,625,M,4214,F,2436,M,6019,M
2196-170151-0030_3526-176653-0041_5561-41616-0010_6848-252323-0030_1578-140045-0012,2196,F,3526,F,5561,F,6848,M,1578,F
8063-274117-0021_8975-270782-0113_2007-132570-0012_3214-167607-0027_7302-86815-0003,8063,M,8975,F,2007,F,3214,M,7302,F
7780-274562-0039_1624-168623-0021_1926-147987-0000_2691-156755-0028_2764-36616-0037,7780,F,1624,M,1926,F,2691,F,2764,F
5808-48608-0025_5789-57158-0034_7505-258964-0050_405-130894-0005_8975-270782-0102,5808,M,5789,F,7505,M,405,M,8975,F
8838-298546-0014_7264-92310-0027_696-93314-0052_1098-133695-0016_1743-142914-0000,8838,M,7264,M,696,F,1098,F,1743,M
6437-66173-0060_328-129766-0001_403-128339-0014_8609-283227-0048_8108-280354-0023,6437,M,328,F,403,F,8609,M,8108,M
3699-175950-0012_118-124588-0019_89-219-0025_7859-102521-0014_254-27760-0003,3699,M,118,M,89,F,7859,F,254,M
198-126831-0042_40-121026-0018_6529-62554-0026_4195-186237-0007_6367-65536-0025,198,F,40,F,6529,M,4195,F,6367,M
3664-178366-0016_3526-175658-0024_1355-39947-0089_5322-7680-0006_5339-14134-0037,3664,M,3526,F,1355,M,5322,M,5339,F
4018-107312-0015_8425-292520-0005_5750-100289-0064_7226-86964-0011_3982-182255-0039,4018,M,8425,M,5750,M,7226,M,3982,F
5104-33406-0008_4788-91208-0000_3526-175658-0029_6367-65536-0066_3664-11714-0012,5104,M,4788,M,3526,F,6367,M,3664,M
2384-152900-0079_2893-139310-0042_3607-135982-0046_6437-66173-0034_2196-170379-0032,2384,M,2893,M,3607,M,6437,M,2196,F
1594-135914-0062_2159-179156-0027_7113-86041-0073_7367-86737-0085_3112-9555-0051,1594,M,2159,M,7113,F,7367,M,3112,F
211-122442-0031_445-123857-0013_669-129061-0001_3807-4923-0052_2910-131096-0091,211,F,445,M,669,F,3807,M,2910,F
1098-133695-0063_87-121553-0094_8975-270782-0006_696-93314-0060_1069-133709-0044,1098,F,87,F,8975,F,696,F,1069,F
83-9960-0050_3259-158083-0052_3983-5371-0036_6209-34599-0014_1867-148436-0011,83,F,3259,F,3983,F,6209,M,1867,M
1867-154071-0001_8051-119902-0027_3168-173565-0009_5867-48852-0004_7278-246956-0016,1867,M,8051,F,3168,M,5867,F,7278,M
7635-105409-0016_2910-131096-0086_6078-54007-0025_332-128985-0035_446-123501-0009,7635,F,2910,F,6078,F,332,M,446,M
1737-142396-0011_911-128684-0070_6880-216547-0111_1992-141719-0014_2514-149482-0022,1737,F,911,M,6880,M,1992,F,2514,M
5703-47198-0041_5678-43303-0025_7226-86965-0027_7302-86815-0026_32-21634-0007,5703,M,5678,M,7226,M,7302,F,32,F
6437-66172-0032_1363-135842-0043_405-130894-0050_198-129977-0001_5688-41232-0014,6437,M,1363,F,405,M,198,F,5688,F
3699-47246-0005_1502-122619-0032_6818-76332-0012_3214-167606-0008_6000-55211-0046,3699,M,1502,F,6818,F,3214,M,6000,F
2989-138035-0019_211-122442-0021_7635-105661-0021_1723-141149-0070_8095-274346-0030,2989,F,211,F,7635,F,1723,M,8095,M
1841-150351-0026_6000-55211-0044_3807-4923-0026_3440-171009-0003_1034-121119-0045,1841,F,6000,F,3807,M,3440,F,1034,M
1355-39947-0050_211-122442-0041_2159-179157-0017_201-122255-0015_1992-141719-0009,1355,M,211,F,2159,M,201,M,1992,F
3436-172171-0046_8975-270782-0043_3830-12531-0005_8609-283227-0055_2289-152254-0006,3436,M,8975,F,3830,M,8609,M,2289,M
8238-283452-0042_125-121342-0043_7148-7763-0034_2817-142371-0068_60-121082-0029,8238,F,125,F,7148,F,2817,F,60,M
3235-28433-0032_3240-131231-0007_412-126975-0030_150-126112-0033_1363-135842-0026,3235,F,3240,M,412,M,150,F,1363,F
4018-107312-0011_233-134440-0033_1737-142397-0022_446-123502-0032_2136-5140-0037,4018,M,233,M,1737,F,446,M,2136,M
6529-62554-0024_1624-168623-0023_39-121915-0003_83-9960-0010_7226-86965-0010,6529,M,1624,M,39,F,83,F,7226,M
1970-26100-0035_2384-152900-0052_8838-298546-0049_5393-19218-0004_307-127539-0023,1970,F,2384,M,8838,M,5393,F,307,M
446-123502-0043_7226-86964-0041_2952-408-0014_7505-258964-0044_125-121342-0001,446,M,7226,M,2952,M,7505,M,125,F
8465-246940-0024_1263-139804-0019_8226-274369-0005_4014-186175-0013_412-126975-0081,8465,F,1263,F,8226,M,4014,M,412,M
6415-111615-0000_3214-167606-0007_7447-91187-0068_5463-39173-0028_7505-258958-0031,6415,F,3214,M,7447,M,5463,M,7505,M
125-121124-0014_7302-86814-0000_3168-173564-0028_8797-294123-0028_4830-25904-0004,125,F,7302,F,3168,M,8797,M,4830,M
332-128985-0069_8797-294123-0092_730-358-0015_8838-298545-0041_7113-86041-0095,332,M,8797,M,730,F,8838,M,7113,F
2092-145706-0033_7635-105409-0070_3664-178366-0032_2196-170379-0024_839-130898-0012,2092,F,7635,F,3664,M,2196,F,839,M
1455-138263-0056_1246-124550-0012_4014-186175-0033_8975-270782-0086_250-140277-0004,1455,M,1246,F,4014,M,8975,F,250,F
1088-134318-0014_226-131533-0022_831-130739-0037_5778-12761-0032_8063-274117-0013,1088,F,226,F,831,M,5778,F,8063,M
1235-135884-0014_7402-90848-0058_3486-166424-0002_1183-133256-0001_8095-274346-0005,1235,M,7402,M,3486,M,1183,F,8095,M
298-126791-0039_412-126975-0065_2518-154826-0013_4267-78186-0000_8238-274553-0013,298,F,412,M,2518,M,4267,M,8238,F
1263-138246-0000_87-121553-0028_226-131533-0028_6147-34605-0033_103-1240-0002,1263,F,87,F,226,F,6147,F,103,F
5456-62043-0033_911-128684-0030_1081-125237-0023_8098-278278-0003_6019-3185-0051,5456,M,911,M,1081,M,8098,M,6019,M
332-128985-0031_8838-298545-0015_909-131044-0009_6081-42010-0008_6019-3185-0022,332,M,8838,M,909,M,6081,M,6019,M
1970-10594-0032_3112-9555-0022_7113-86041-0080_1088-134315-0026_5049-25947-0015,1970,F,3112,F,7113,F,1088,F,5049,M
163-122947-0084_2436-2481-0009_233-155990-0030_125-121124-0028_7402-90848-0019,163,M,2436,M,233,M,125,F,7402,M
3374-298026-0017_8419-286676-0029_4859-29340-0004_2002-139469-0087_7059-88364-0010,3374,M,8419,M,4859,M,2002,M,7059,F
1867-154071-0014_8838-298545-0016_8108-280354-0002_200-126784-0009_2952-408-0003,1867,M,8838,M,8108,M,200,F,2952,M
8095-274345-0016_446-123501-0032_248-130644-0023_289-121665-0029_5463-39173-0008,8095,M,446,M,248,F,289,F,5463,M
4018-107338-0020_1116-132851-0013_1334-135589-0095_8425-246962-0001_6818-68772-0025,4018,M,1116,F,1334,M,8425,M,6818,F
4640-19189-0023_1963-142393-0009_3830-12530-0026_19-227-0054_7517-100429-0025,4640,F,1963,F,3830,M,19,F,7517,F
460-172357-0014_6563-63821-0018_2514-149482-0020_1867-148436-0039_5867-48852-0043,460,M,6563,M,2514,M,1867,M,5867,F
248-130652-0007_6081-41998-0007_7264-92310-0020_6181-216552-0021_6848-252323-0013,248,F,6081,M,7264,M,6181,M,6848,M
2518-154825-0002_2416-152137-0000_4267-72637-0007_403-126855-0030_3879-173592-0031,2518,M,2416,F,4267,M,403,F,3879,F
8770-295465-0014_229-130880-0045_831-130746-0035_5339-14134-0065_3982-182255-0010,8770,M,229,M,831,M,5339,F,3982,F
6019-3185-0013_3440-171009-0067_6181-216552-0082_5750-100289-0019_229-130880-0083,6019,M,3440,F,6181,M,5750,M,229,M
248-130652-0020_196-122150-0036_1040-133433-0002_4051-11218-0036_6181-216552-0045,248,F,196,M,1040,M,4051,F,6181,M
2436-2476-0024_7635-105409-0014_19-198-0006_5339-14134-0068_4160-11550-0019,2436,M,7635,F,19,F,5339,F,4160,F
7511-102419-0056_5778-12761-0007_1246-124550-0030_6081-41997-0021_8098-275181-0002,7511,F,5778,F,1246,F,6081,M,8098,M
250-142286-0030_911-128684-0069_446-123501-0056_2007-149877-0041_6181-216552-0094,250,F,911,M,446,M,2007,F,6181,M
4018-103416-0030_7635-105661-0027_5688-41232-0023_1926-143879-0041_150-126112-0030,4018,M,7635,F,5688,F,1926,F,150,F
1069-133699-0003_3440-171009-0050_1723-141149-0065_3526-176653-0043_7302-86815-0021,1069,F,3440,F,1723,M,3526,F,7302,F
6563-285357-0032_4680-16041-0002_250-142286-0002_226-122538-0019_2989-138028-0032,6563,M,4680,F,250,F,226,F,2989,F
1363-135842-0009_40-121026-0024_5390-24512-0019_1737-146161-0008_587-41619-0007,1363,F,40,F,5390,M,1737,F,587,F
8312-279790-0018_7264-92316-0014_4014-186179-0046_2514-149482-0004_6848-252323-0024,8312,F,7264,M,4014,M,2514,M,6848,M
6476-96661-0018_7278-104730-0031_6531-61334-0029_625-132112-0042_7148-82991-0009,6476,F,7278,M,6531,F,625,M,7148,F
6818-68772-0000_6209-34600-0029_2002-139469-0024_3436-172162-0022_2092-145706-0061,6818,F,6209,M,2002,M,3436,M,2092,F
27-123349-0027_412-126975-0006_911-128684-0054_6019-3185-0009_6385-220959-0016,27,M,412,M,911,M,6019,M,6385,F
7447-91186-0009_6880-216547-0059_1263-138246-0028_3240-131232-0005_254-145458-0017,7447,M,6880,M,1263,F,3240,M,254,M
5808-54425-0021_8425-246962-0017_8051-118101-0022_6437-66173-0002_289-121652-0003,5808,M,8425,M,8051,F,6437,M,289,F
6925-80680-0062_307-127540-0001_3374-298025-0013_6147-34607-0029_254-12312-0009,6925,M,307,M,3374,M,6147,F,254,M
8108-274318-0005_3830-12530-0002_201-122255-0008_60-121082-0016_3857-180923-0016,8108,M,3830,M,201,M,60,M,3857,M
2893-139310-0047_1737-142396-0013_8051-118101-0036_7517-100442-0015_2817-142380-0010,2893,M,1737,F,8051,F,7517,F,2817,F
8014-112586-0006_6454-93938-0016_5750-100289-0044_4397-15678-0025_4014-186179-0038,8014,F,6454,M,5750,M,4397,M,4014,M
1594-135914-0015_250-140277-0016_1081-125237-0076_2952-408-0013_4088-158077-0026,1594,M,250,F,1081,M,2952,M,4088,F
226-131533-0031_289-121665-0016_6836-61804-0028_8747-293952-0016_233-134440-0056,226,F,289,F,6836,M,8747,M,233,M
6415-116629-0012_2196-170151-0008_3242-8112-0018_2436-2481-0021_5789-70653-0000,6415,F,2196,F,3242,M,2436,M,5789,F
5778-54535-0019_446-123501-0034_5192-19397-0040_6563-285357-0041_1553-140047-0022,5778,F,446,M,5192,M,6563,M,1553,F
6081-41997-0037_4088-158077-0046_7059-77900-0013_8088-284756-0098_8630-305212-0042,6081,M,4088,F,7059,F,8088,M,8630,M
6880-216547-0030_8797-294123-0039_5703-47212-0012_4898-28461-0065_8630-305213-0036,6880,M,8797,M,5703,M,4898,M,8630,M
83-9960-0024_8226-274369-0054_6209-34600-0006_4014-186176-0023_3982-178459-0015,83,F,8226,M,6209,M,4014,M,3982,F
27-123349-0015_4018-107312-0019_7067-76048-0055_4297-13009-0025_4362-15663-0084,27,M,4018,M,7067,M,4297,F,4362,F
2436-2476-0002_8468-294887-0007_6081-42010-0037_403-216-0011_3214-167607-0012,2436,M,8468,F,6081,M,403,F,3214,M
887-123289-0029_5703-47212-0040_4088-158077-0064_2893-139310-0010_1363-135842-0014,887,F,5703,M,4088,F,2893,M,1363,F
19-227-0056_3112-9554-0010_7078-271888-0043_1502-122619-0054_6367-74004-0030,19,F,3112,F,7078,F,1502,F,6367,M
1970-26100-0006_4195-17507-0014_3374-298026-0038_2910-131096-0079_5514-19193-0035,1970,F,4195,F,3374,M,2910,F,5514,F
196-122152-0010_4160-11549-0037_458-126294-0003_460-172359-0080_250-142276-0030,196,M,4160,F,458,M,460,M,250,F
5703-47212-0014_2289-152258-0000_405-130895-0032_8797-294123-0017_2092-145706-0055,5703,M,2289,M,405,M,8797,M,2092,F
4680-16026-0020_6181-216552-0111_5703-47212-0013_6147-34605-0004_3879-174923-0043,4680,F,6181,M,5703,M,6147,F,3879,F
1034-121119-0052_6064-56168-0015_332-128985-0087_1069-133709-0035_1502-122619-0016,1034,M,6064,F,332,M,1069,F,1502,F
5867-48852-0101_7780-274562-0104_6147-34605-0037_311-124404-0008_2436-2477-0016,5867,F,7780,F,6147,F,311,M,2436,M
1578-140045-0003_6367-65536-0048_3436-172162-0049_3486-166424-0033_5652-19215-0052,1578,F,6367,M,3436,M,3486,M,5652,F
4898-28461-0029_6563-285357-0004_5339-14134-0066_7800-283493-0005_1235-135884-0003,4898,M,6563,M,5339,F,7800,F,1235,M
7511-102420-0049_8975-270782-0056_445-123857-0001_7226-86964-0017_6385-220959-0030,7511,F,8975,F,445,M,7226,M,6385,F
5867-48852-0008_5778-12761-0013_8425-287387-0011_322-124146-0033_3486-166424-0070,5867,F,5778,F,8425,M,322,F,3486,M
3723-171115-0007_8468-294887-0018_3982-182255-0012_1081-125237-0061_8226-274371-0022,3723,M,8468,F,3982,F,1081,M,8226,M
1069-133709-0011_7302-86814-0045_6181-216552-0099_5789-57195-0025_8088-284756-0104,1069,F,7302,F,6181,M,5789,F,8088,M
1578-140045-0018_4362-15663-0000_587-54108-0003_5808-48608-0034_7226-86964-0000,1578,F,4362,F,587,F,5808,M,7226,M
7367-86737-0103_458-126305-0020_19-227-0010_1246-124550-0026_1624-142933-0019,7367,M,458,M,19,F,1246,F,1624,M
3242-8112-0032_5688-41232-0019_5789-57195-0019_911-128684-0063_311-124404-0020,3242,M,5688,F,5789,F,911,M,311,M
3259-158083-0016_831-130746-0058_4898-28461-0012_4137-11702-0030_3947-13262-0003,3259,F,831,M,4898,M,4137,F,3947,F
1235-135883-0036_1867-154071-0024_6078-54013-0054_201-127786-0027_4362-15663-0106,1235,M,1867,M,6078,F,201,M,4362,F
